# This file contains the data of all generations
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 51, constr_violation, rank, crowding_distance
# gen = 1, time = 2020-08-19 10:08:13.000
9.200000e+00	1.688000e+03	
1.040000e+01	2.091000e+03	
1.150000e+01	1.895000e+03	
9.700000e+00	1.770000e+03	
9.300000e+00	1.905000e+03	
1.420000e+01	2.046000e+03	
1.420000e+01	1.982000e+03	
9.000000e+00	1.562000e+03	
1.020000e+01	1.557000e+03	
1.580000e+01	2.183000e+03	
1.100000e+01	1.556000e+03	
1.020000e+01	1.874000e+03	
1.010000e+01	1.585000e+03	
9.000000e+00	1.875000e+03	
1.500000e+01	2.197000e+03	
1.020000e+01	1.850000e+03	
1.020000e+01	1.484000e+03	
1.020000e+01	1.984000e+03	
1.140000e+01	1.504000e+03	
1.030000e+01	1.947000e+03	
1.020000e+01	1.724000e+03	
1.320000e+01	1.916000e+03	
8.799999e+00	1.515000e+03	
8.600000e+00	1.427000e+03	
1.160000e+01	2.002000e+03	
1.430000e+01	1.890000e+03	
1.100000e+01	1.786000e+03	
8.800000e+00	1.742000e+03	
9.200000e+00	1.513000e+03	
1.020000e+01	1.521000e+03	
1.530000e+01	2.112000e+03	
9.200001e+00	1.506000e+03	
9.000000e+00	1.655000e+03	
1.090000e+01	1.910000e+03	
1.020000e+01	1.875000e+03	
8.900001e+00	1.452000e+03	
9.000000e+00	1.593000e+03	
9.200000e+00	1.569000e+03	
1.020000e+01	1.431000e+03	
9.200000e+00	1.508000e+03	
1.000000e+01	2.098000e+03	
9.200001e+00	2.103000e+03	
8.400001e+00	1.488000e+03	
1.220000e+01	1.880000e+03	
1.170000e+01	1.715000e+03	
8.800000e+00	1.891000e+03	
9.300000e+00	2.058000e+03	
1.090000e+01	1.941000e+03	
1.020000e+01	1.465000e+03	
1.020000e+01	1.354000e+03	
1.520000e+01	2.111000e+03	
8.700000e+00	1.677000e+03	
1.220000e+01	1.737000e+03	
1.020000e+01	1.853000e+03	
1.460000e+01	1.963000e+03	
9.200000e+00	1.570000e+03	
1.340000e+01	1.821000e+03	
1.020000e+01	1.944000e+03	
1.020000e+01	1.972000e+03	
1.060000e+01	1.433000e+03	
9.200001e+00	1.389000e+03	
1.730000e+01	2.024000e+03	
1.190000e+01	2.125000e+03	
9.000000e+00	2.152000e+03	
1.090000e+01	1.970000e+03	
1.430000e+01	1.870000e+03	
1.090000e+01	1.934000e+03	
8.800000e+00	1.590000e+03	
8.800000e+00	1.809000e+03	
1.070000e+01	2.028000e+03	
8.799999e+00	1.486000e+03	
9.000000e+00	1.547000e+03	
1.020000e+01	2.008000e+03	
9.200000e+00	1.661000e+03	
9.200001e+00	1.525000e+03	
1.710000e+01	1.794000e+03	
1.020000e+01	2.022000e+03	
1.210000e+01	1.888000e+03	
1.020000e+01	1.566000e+03	
1.020000e+01	1.974000e+03	
1.250000e+01	1.669000e+03	
1.090000e+01	1.775000e+03	
9.000000e+00	1.712000e+03	
1.020000e+01	1.711000e+03	
1.830000e+01	2.180000e+03	
9.200000e+00	1.664000e+03	
1.460000e+01	1.817000e+03	
8.799999e+00	1.783000e+03	
1.050000e+01	1.750000e+03	
1.090000e+01	1.856000e+03	
1.030000e+01	2.094000e+03	
9.400000e+00	1.733000e+03	
1.150000e+01	1.670000e+03	
1.640000e+01	2.051000e+03	
1.580000e+01	1.783000e+03	
9.200000e+00	1.513000e+03	
9.200000e+00	1.633000e+03	
1.220000e+01	1.525000e+03	
8.800000e+00	1.808000e+03	
1.960000e+01	2.170000e+03	
1.070000e+01	1.655000e+03	
9.000000e+00	1.848000e+03	
8.400000e+00	1.515000e+03	
8.799999e+00	1.439000e+03	
9.200000e+00	1.610000e+03	
1.500000e+01	1.928000e+03	
1.020000e+01	1.871000e+03	
1.370000e+01	1.817000e+03	
8.700000e+00	1.680000e+03	
2.100000e+01	2.062000e+03	
1.420000e+01	1.947000e+03	
1.020000e+01	1.941000e+03	
1.380000e+01	2.140000e+03	
1.020000e+01	1.963000e+03	
8.900000e+00	1.636000e+03	
1.020000e+01	1.928000e+03	
9.000000e+00	1.480000e+03	
1.370000e+01	1.886000e+03	
8.799999e+00	1.850000e+03	
9.200000e+00	1.587000e+03	
1.060000e+01	1.549000e+03	
1.100000e+01	1.665000e+03	
1.590000e+01	1.841000e+03	
9.300000e+00	1.872000e+03	
8.800000e+00	1.952000e+03	
1.250000e+01	1.760000e+03	
8.799999e+00	1.566000e+03	
1.670000e+01	2.110000e+03	
8.800000e+00	1.691000e+03	
1.070000e+01	1.643000e+03	
1.020000e+01	1.900000e+03	
1.040000e+01	1.783000e+03	
9.200000e+00	1.612000e+03	
1.030000e+01	2.060000e+03	
1.650000e+01	1.910000e+03	
1.320000e+01	1.888000e+03	
9.000000e+00	1.520000e+03	
1.650000e+01	1.877000e+03	
1.090000e+01	1.964000e+03	
1.140000e+01	2.116000e+03	
1.580000e+01	2.016000e+03	
1.030000e+01	2.222000e+03	
8.799999e+00	1.618000e+03	
8.799999e+00	1.842000e+03	
1.540000e+01	2.082000e+03	
1.020000e+01	1.548000e+03	
1.020000e+01	1.828000e+03	
1.020000e+01	1.621000e+03	
1.430000e+01	1.885000e+03	
9.200000e+00	1.637000e+03	
9.200000e+00	1.527000e+03	
8.200000e+00	1.567000e+03	
8.800000e+00	1.825000e+03	
1.010000e+01	1.867000e+03	
1.020000e+01	1.885000e+03	
9.200000e+00	1.636000e+03	
9.200000e+00	1.584000e+03	
1.020000e+01	1.658000e+03	
8.799999e+00	1.484000e+03	
9.300000e+00	1.812000e+03	
